"taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707357	Cercopithecus erythrogaster pococki Grubb", Lernould & Oates," 2000	5707357	Cercopithecus erythrogaster pococki Grubb", Lernould & Oates," 2000	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus erythrogaster	5219571	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786037	Loris tardigradus grandis Hill & Phillips"," 1932	5786037	Loris tardigradus grandis Hill & Phillips"," 1932	7	SUBSPECIES	AMBIGUOUS_SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Loris	2436625	Loris lydekkerianus	7262073	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974818	Loveina zephyri Simpson"," 1940	4974818	Loveina zephyri Simpson"," 1940	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Omomyidae	4827112	Loveina	4827143	Loveina zephyri	4974818	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8686988	Choctawius mckennai (Szalay"," 1969)	4974451	Navajovius mckennai (Szalay"," 1969)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Microsyopidae	4827478	Choctawius	8477798	Navajovius mckennai	4974451	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974485	Chiromyoides major Gingerich"," 1975	4974485	Chiromyoides major Gingerich"," 1975	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Chiromyoides	4827438	Chiromyoides major	4974485	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974519	Picrodus calgariensis Scott & Fox"," 2005	4974519	Picrodus calgariensis Scott & Fox"," 2005	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Picrodontidae	4827202	Picrodus	4827204	Picrodus calgariensis	4974519	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786376	Miopithecus talapoin ansorgei (Pocock"," 1907)	2436591	Miopithecus talapoin (Schreber"," 1774)	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Miopithecus	2436590	Miopithecus talapoin	2436591	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974623	Cantius torresi Gingerich"," 1986	4974623	Cantius torresi Gingerich"," 1986	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Notharctidae	3239591	Cantius	4827730	Cantius torresi	4974623	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436374	Pithecia albicans Gray"," 1860	2436374	Pithecia albicans Gray"," 1860	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Pithecia	2436370	Pithecia albicans	2436374	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10937703	Colobus rufomitratus oustaleti (Trouessart"," 1906)	7689613	Piliocolobus oustaleti (Trouessart"," 1906)	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Piliocolobus	4266981	Piliocolobus oustaleti	7689613	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436489	Lepilemur I.Geoffroy Saint-Hilaire"," 1851	2436489	Lepilemur I.Geoffroy Saint-Hilaire"," 1851	9	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974446	Niptomomys favorum Strait"," 2001	4974446	Niptomomys favorum Strait"," 2001	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Microsyopidae	4827478	Niptomomys	4827483	Niptomomys favorum	4974446	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12314055	Colobus preussi (Matschie"," 1900)	4267000	Piliocolobus preussi Matschie"," 1900	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Piliocolobus	4266981	Piliocolobus preussi	4267000	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8565060	Carpodaptes cygneus (Russell"," 1967)	9272353	Carpolestes cygneus (Russell"," 1967)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Carpolestidae	4827461	Carpodaptes	4827465	Carpolestes cygneus	9272353	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267151	Macaca fascicularis fusca Miller"," 1903	4267151	Macaca fascicularis fusca Miller"," 1903	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca fascicularis	2436603	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267080	Trachypithecus obscurus sanctorum (Elliot"," 1910)	4267080	Trachypithecus obscurus sanctorum (Elliot"," 1910)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus obscurus	2436535	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8723419	Otolicnus garnettii Ogilby"," 1838	2436511	Otolemur garnettii (Ogilby"," 1838)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Otolemur	2436509	Otolemur garnettii	2436511	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8584878	Stirtonia victoriae Kay et al."," 1987	8584878	Stirtonia victoriae Kay et al."," 1987	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Stirtonia	3239609	Stirtonia victoriae	8584878	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5936359	Plesiadapis russelli Gingerich"," 1976	5936359	Plesiadapis russelli Gingerich"," 1976	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Plesiadapis	3239539	Plesiadapis russelli	5936359	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827692	Kenyapithecus Leakey"," 1962	4827692	Kenyapithecus Leakey"," 1962	5	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Kenyapithecus	4827692			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827428	Arcius Godinot"," 1984	4827428	Arcius Godinot"," 1984	3	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Paromomyidae	4827420	Arcius	4827428			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974648	Bugtilemur mathesoni Marivaux et al."," 2001	4974648	Bugtilemur mathesoni Marivaux et al."," 2001	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Ekgmowechashalidae	8583146	Bugtilemur	4827339	Bugtilemur mathesoni	4974648	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8927647	Alouatta palliata quichua Thomas"," 1913	2436649	Alouatta palliata (Gray"," 1849)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta palliata	2436649	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8564402	Laomaki yunnanensis Ni", Li, Li & Beard," 2016	8564402	Laomaki yunnanensis Ni", Li, Li & Beard," 2016	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Sivaladapidae	4827474	Laomaki	8505956	Laomaki yunnanensis	8564402	",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10718667	BOLD:ADX4481	10718667	BOLD:ADX4481	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Cheirogaleus	2436450	Cheirogaleus major	2436452	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8469405	Proconsul heseloni (Walker et al."," 1933)	8469405	Proconsul heseloni (Walker et al."," 1933)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Ekembo	8739569	Proconsul heseloni	8469405	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8263738	Papio arabicus Thomas"," 1900	5219586	Papio hamadryas (Linnaeus"," 1758)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Papio	5219585	Papio hamadryas	5219586	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8847710	Pithecus laetus Elliot"," 1909	7262038	Macaca fascicularis fascicularis (Raffles"," 1821)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca fascicularis	2436603	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7642159	Macacus Desmarest"," 1820	2436602	Macaca Lacépède"," 1799	2	GENUS	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974571	Anchomomys gaillardi Stehlin"," 1916	4974571	Anchomomys gaillardi Stehlin"," 1916	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Adapidae	3239541	Anchomomys	4827755	Anchomomys gaillardi	4974571	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827630	Ardipithecus ramidus (White et al."," 1994)	4827631	Australopithecus ramidus (White et al."," 1994)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Ardipithecus	4827629	Australopithecus ramidus	4827631	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7826251	Mico Lesson"," 1840	7826251	Mico Lesson"," 1840	3	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10142461	BOLD:ADR8801	10142461	BOLD:ADR8801	2	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur hollandorum	7807468	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9254225	Protoadapis ulmensis (Schmidt-Kittler"," 1971)	9397749	Adapis ulmensis (Schmidt-Kittler"," 1971)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Microchoeridae	3239628	Vectipithex	9584072	Adapis ulmensis	9397749	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9147763	Pithecus laotum (Thomas"," 1921)	4267078	Trachypithecus laotum (Thomas"," 1921)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus laotum	4267078	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9341176	Sulaimanius arifi (Gunnell et al."," 2008)	7852180	Sulaimania arifi (Gunnell et al."," 2008)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798			Sulaimanius	9243541	Sulaimania arifi	7852180	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974582	Panobius russelli Gunnell et al."," 2008	4974582	Panobius russelli Gunnell et al."," 2008	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Adapidae	3239541	Panobius	4827761	Panobius russelli	4974582	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974733	Platodontopithecus jianghuaiensis Gu & Lin"," 1983	4974733	Platodontopithecus jianghuaiensis Gu & Lin"," 1983	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Platodontopithecus	4827538	Platodontopithecus jianghuaiensis	4974733	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827433	Pronothodectes Gidley"," 1923	4827433	Pronothodectes Gidley"," 1923	2	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Plesiadapidae	3239538	Pronothodectes	4827433			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9143855	Cercopithecus rubellus Elliot"," 1909	4267128	Chlorocebus pygerythrus hilgerti (Neumann"," 1902)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus pygerythrus	7262034	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436623	Perodicticus Bennett"," 1831	2436623	Perodicticus Bennett"," 1831	3	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Perodicticus	2436623			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9423474	Macaca sylvanus florentina Cocchi"," 1872	9423474	Macaca sylvanus florentina Cocchi"," 1872	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca sylvanus	2436618	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10335027	BOLD:AAB3626	10335027	BOLD:AAB3626	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Papio	5219585	Papio anubis	5707341	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974726	Turkanapithecus kalakolensis Leakey & Leakey"," 1986	4974726	Turkanapithecus kalakolensis Leakey & Leakey"," 1986	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Proconsulidae	4827205	Turkanapithecus	4827067	Turkanapithecus kalakolensis	4974726	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8476549	Anchomomys frontanyensis Marigó et al."," 2011	8476549	Anchomomys frontanyensis Marigó et al."," 2011	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Adapidae	3239541	Anchomomys	4827755	Anchomomys frontanyensis	8476549	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9265997	Rencunius wui Tong"," 1997	9265997	Rencunius wui Tong"," 1997	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Sivaladapidae	4827474	Rencunius	4827476	Rencunius wui	9265997	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4827475	Guangxilemur Qi & Beard"," 1998	4827475	Guangxilemur Qi & Beard"," 1998	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Sivaladapidae	4827474	Guangxilemur	4827475			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4974652	Marcgodinotius Bajpai", Kapur, Thewissen, Das, Tiwari, Sharma & Saravanan," 2005	4974652	Marcgodinotius Bajpai", Kapur, Thewissen, Das, Tiwari, Sharma & Saravanan," 2005	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Notharctidae	3239591	Marcgodinotius	4974652			",,,,,,,,,,,,,,,,,,,,,,
"5786499	Sciurocheirus alleni cameronensis (Peters"," 1876)	5786499	Sciurocheirus alleni cameronensis (Peters"," 1876)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Sciurocheirus	4827710	Sciurocheirus alleni	7342635	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3239570	Pongidae	5483	Hominidae	3	FAMILY	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483					",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436463	Callimico Miranda Ribeiro"," 1912	2436463	Callimico Miranda Ribeiro"," 1912	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Callimico	2436463			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267220	Semnopithecus schistaceus Hodgson"," 1840	4267220	Semnopithecus schistaceus Hodgson"," 1840	764	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus schistaceus	4267220	LC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7262030	Papio ursinus ursinus (Kerr"," 1792)	7262030	Papio ursinus ursinus (Kerr"," 1792)	2893	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Papio	5219585	Papio ursinus	7262029	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436591	Miopithecus talapoin (Schreber"," 1774)	2436591	Miopithecus talapoin (Schreber"," 1774)	81	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Miopithecus	2436590	Miopithecus talapoin	2436591	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7528726	Propithecus deckenii Peters"," 1870	7528726	Propithecus deckenii Peters"," 1870	104	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Propithecus	2436427	Propithecus deckenii	7528726	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6075598	Colobus guereza occidentalis (de Rochebrune"," 1887)	6075598	Colobus guereza occidentalis (de Rochebrune"," 1887)	627	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus guereza	5963045	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436629	Nycticebus coucang (Boddaert"," 1785)	2436629	Nycticebus coucang (Boddaert"," 1785)	274	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Nycticebus	2436627	Nycticebus coucang	2436629	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436603	Macaca fascicularis (Raffles"," 1821)	2436603	Macaca fascicularis (Raffles"," 1821)	15384	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca fascicularis	2436603	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8275011	Cebus cuscinus Thomas"," 1901	8275011	Cebus cuscinus Thomas"," 1901	83	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus cuscinus	8275011	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707338	Papio papio (Desmarest"," 1820)	5707338	Papio papio (Desmarest"," 1820)	795	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Papio	5219585	Papio papio	5707338	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436548	Erythrocebus patas (Schreber"," 1774)	2436548	Erythrocebus patas (Schreber"," 1774)	1437	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Erythrocebus	2436547	Erythrocebus patas	2436548	NT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786032	Avahi cleesei Thalmann & Geissmann"," 2005	5786032	Avahi cleesei Thalmann & Geissmann"," 2005	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Avahi	2436425	Avahi cleesei	5786032	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266990	Piliocolobus rufomitratus (Peters"," 1879)	4266990	Piliocolobus rufomitratus (Peters"," 1879)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Piliocolobus	4266981	Piliocolobus rufomitratus	4266990	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8755067	Plecturocebus Byrne", Rylands, Carneiro, Lynch Alfaro et al.," 2016	8755067	Plecturocebus Byrne", Rylands, Carneiro, Lynch Alfaro et al.," 2016	92	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067			",,,,,,,,,,,,,,,,,,,,,,,,,,
"2436605	Macaca arctoides (I.Geoffroy Saint-Hilaire"," 1831)	2436605	Macaca arctoides (I.Geoffroy Saint-Hilaire"," 1831)	481	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca arctoides	2436605	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266938	Prolemur simus (Gray"," 1870)	4266938	Prolemur simus (Gray"," 1870)	2594	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Prolemur	4266937	Prolemur simus	4266938	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436523	Galago alleni Waterhouse"," 1838	7342635	Sciurocheirus alleni (Waterhouse"," 1838)	82	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Sciurocheirus	4827710	Sciurocheirus alleni	7342635	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436383	Callicebus coimbrai Kobayashi & Langguth"," 1999	2436383	Callicebus coimbrai Kobayashi & Langguth"," 1999	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Callicebus	2436376	Callicebus coimbrai	2436383	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267079	Trachypithecus obscurus carbo (Thomas & Wroughton"," 1909)	4267079	Trachypithecus obscurus carbo (Thomas & Wroughton"," 1909)	9	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus obscurus	2436535	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707299	Callithrix acariensis M.van Roosmalen", T.van Roosmalen, Mittermeier & Rylands," 2000	5786453	Mico acariensis (M.van Roosmalen", T.van Roosmalen, Mittermeier & Rylands," 2000)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico acariensis	5786453	",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786051	Nycticebus menagensis Lydekker"," 1893	5786051	Nycticebus menagensis Lydekker"," 1893	215	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Nycticebus	2436627	Nycticebus menagensis	5786051	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4267232	Alouatta macconnelli Linnaeus"," 1766	4267232	Alouatta macconnelli Linnaeus"," 1766	1917	SPECIES	PROVISIONALLY_ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta macconnelli	4267232	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7262022	Trachypithecus cristatus cristatus (Raffles"," 1821)	7262022	Trachypithecus cristatus cristatus (Raffles"," 1821)	24	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus cristatus	2436542	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707425	Propithecus perrieri Lavauden"," 1931	5707425	Propithecus perrieri Lavauden"," 1931	37	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Propithecus	2436427	Propithecus perrieri	5707425	CR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5786349	Trachypithecus margarita (Elliot"," 1909)	5786349	Trachypithecus margarita (Elliot"," 1909)	32	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus margarita	5786349	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10109654	BOLD:ADR7041	10109654	BOLD:ADR7041	6	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489			",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5707306	Chiropotes utahickae Hershkovitz"," 1985	11186152	Chiropotes utahicki Hershkovitz"," 1985	5	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Chiropotes	2436405	Chiropotes utahicki	11186152	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7740017	Cebus unicolor Spix"," 1823	7740017	Cebus unicolor Spix"," 1823	97	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus unicolor	7740017	VU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11217630	Crouzelia auscitanensis Ginsburg"," 1975	11217630	Crouzelia auscitanensis Ginsburg"," 1975	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pliopithecidae	3239599	Plesiopliopithecus	4827097	Crouzelia auscitanensis	11217630	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4266954	Cacajao calvus novaesi Hershkovitz"," 1987	4266954	Cacajao calvus novaesi Hershkovitz"," 1987	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Cacajao	2436408	Cacajao calvus	2436410	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10863722	BOLD:ADW6906	10863722	BOLD:ADW6906	1	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Cheirogaleus	2436450	Cheirogaleus medius	2436451	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10246983	BOLD:AAC7735	10246983	BOLD:AAC7735	6	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Lemur	2436411	Lemur catta	2436412	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9841581	BOLD:ADR5323	9841581	BOLD:ADR5323	3	UNRANKED	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur aeeclis	5786432	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2436544	Cercocebus torquatus (Kerr"," 1792)	2436544	Cercocebus torquatus (Kerr"," 1792)	203	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercocebus	2436543	Cercocebus torquatus	2436544	EN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
